date,closeprofit,positionprofit,dynbalance,fee
20181016,-61919.99999993578,11040.000000000327,-80007.38999993545,29127.38999999999
20181017,-60119.999999935506,0,-89290.5199999355,29170.51999999999
20181018,-60119.999999935506,21480.00000000011,-67853.07999993539,29213.07999999999
20181019,-53519.99999993523,0,-82775.47999993523,29255.479999999992
20181022,-53519.99999993523,0,-82775.47999993523,29255.479999999992
20181023,-53519.99999993523,48720.00000000016,-34100.48999993506,29300.48999999999
20181024,-42359.99999993501,2400.000000000273,-69349.25999993473,29389.25999999999
20181025,-42359.99999993501,-8039.999999999782,-79789.25999993479,29389.25999999999
20181026,-42359.99999993501,14640.000000000055,-57109.25999993495,29389.25999999999
20181029,-42359.99999993501,67920.00000000016,-3829.259999934842,29389.25999999999
20181030,-5999.999999934793,0,-35432.44999993478,29432.44999999999
20181031,-5999.999999934793,0,-35432.44999993478,29432.44999999999
20181101,-5999.999999934793,1200.0000000002728,-34276.28999993451,29476.28999999999
20181102,-48239.999999934575,34920.00000000016,-42885.92999993441,29565.929999999993
20181105,-45119.99999993414,0,-74730.82999993413,29610.829999999994
20181106,-45119.99999993414,-4079.9999999998363,-78855.69999993398,29655.699999999993
20181107,-63119.99999993386,0,-92820.15999993385,29700.159999999993
20181108,-73679.99999993353,6960.000000000218,-96554.0099999333,29834.00999999999
20181109,-73679.99999993353,34200,-69314.00999993352,29834.00999999999
20181112,-52079.99999993325,0,-81958.03999993324,29878.03999999999
20181113,-70079.99999993297,0,-100046.58999993297,29966.58999999999
20181114,-70079.99999993297,0,-100046.58999993297,29966.58999999999
20181115,-70079.99999993297,8040.000000000055,-92051.2199999329,30011.21999999999
20181116,-70079.99999993297,15480.00000000011,-84611.21999993286,30011.21999999999
20181119,-70079.99999993297,37440.00000000006,-62651.2199999329,30011.21999999999
20181120,-70079.99999993297,-6359.999999999945,-106451.2199999329,30011.21999999999
20181121,-70079.99999993297,-7200,-107291.21999993296,30011.21999999999
20181122,-85919.99999993276,-2159.9999999999454,-118179.75999993269,30099.759999999987
20181123,-85919.99999993276,43320.00000000016,-72699.75999993258,30099.759999999987
20181126,-58319.99999993222,0,-88549.9799999322,30229.979999999985
20181127,-67199.99999993178,2.7284841053187847e-10,-97646.57999993149,30446.579999999987
20181128,-86879.99999993134,0,-117370.17999993134,30490.179999999986
20181129,-86879.99999993134,11880.00000000011,-105533.76999993122,30533.769999999986
20181130,-86879.99999993134,-5759.999999999945,-123173.76999993128,30533.769999999986
20181203,-86879.99999993134,-60479.99999999984,-177893.7699999312,30533.769999999986
20181204,-152639.9999999313,0,-183218.86999993128,30578.869999999984
20181205,-160679.99999993108,1680.0000000001091,-189713.77999993094,30713.779999999984
20181206,-160679.99999993108,41280.00000000011,-150113.77999993094,30713.779999999984
20181207,-160679.99999993108,46200.00000000028,-145193.7799999308,30713.779999999984
20181210,-160679.99999993108,64800.00000000028,-126593.77999993079,30713.779999999984
20181211,-160679.99999993108,55200.00000000028,-136193.7799999308,30713.779999999984
20181212,-114959.99999993146,0,-145717.66999993144,30757.669999999984
20181213,-114959.99999993146,0,-145717.66999993144,30757.669999999984
20181214,-114959.99999993146,0,-145717.66999993144,30757.669999999984
20181217,-114959.99999993146,0,-145717.66999993144,30757.669999999984
20181218,-114599.99999993206,0,-145444.65999993205,30844.659999999985
20181219,-114599.99999993206,0,-145444.65999993205,30844.659999999985
20181220,-114599.99999993206,0,-145444.65999993205,30844.659999999985
20181221,-114599.99999993206,0,-145444.65999993205,30844.659999999985
20181224,-114599.99999993206,1440.0000000000546,-144046.539999932,30886.539999999986
20181225,-114599.99999993206,-9959.999999999945,-155446.539999932,30886.539999999986
20181226,-137999.99999993178,0,-168927.87999993176,30927.879999999986
20181227,-156959.99999993146,0,-187971.29999993145,31011.29999999999
20181228,-156959.99999993146,0,-187971.29999993145,31011.29999999999
20190102,-156959.99999993146,0,-187971.29999993145,31011.29999999999
20190103,-172079.99999993134,0,-203173.30999993134,31093.30999999999
20190104,-172079.99999993134,0,-203173.30999993134,31093.30999999999
20190107,-172079.99999993134,0,-203173.30999993134,31093.30999999999
20190108,-172079.99999993134,-719.9999999998909,-203935.4199999312,31135.41999999999
20190109,-157679.99999993108,0,-188857.86999993108,31177.86999999999
20190110,-157679.99999993108,-1799.9999999997272,-190700.2699999308,31220.269999999993
20190111,-174359.99999993065,-15719.99999999989,-221385.46999993053,31305.469999999994
20190114,-174359.99999993065,1319.9999999998909,-204345.46999993076,31305.469999999994
