code,target,sigprice,gentime,usertag
CFFEX.IF.HOT,-2,4851,20211118093500000,DT_EnterShort
CFFEX.IF.HOT,0,4890.6,20211119134500000,DT_ExitShort
CFFEX.IF.HOT,2,4934,20211124134000000,DT_EnterLong
CFFEX.IF.HOT,0,4867.2,20211126093500000,DT_ExitLong
CFFEX.IF.HOT,2,4849.4,20211129093500000,DT_EnterLong
CFFEX.IF.HOT,0,4837,20211202093500000,DT_ExitLong
CFFEX.IF.HOT,2,4862.6,20211202094500000,DT_EnterLong
CFFEX.IF.HOT,0,5100.4,20211213093500000,DT_ExitLong
CFFEX.IF.HOT,2,4993.6,20211220094000000,DT_EnterLong
CFFEX.IF.HOT,0,4934.2,20220104093500000,DT_ExitLong
CFFEX.IF.HOT,2,4846.8,20220107093500000,DT_EnterLong
CFFEX.IF.HOT,0,4806.4,20220110094000000,DT_ExitLong
CFFEX.IF.HOT,-2,4840.8,20220111093500000,DT_EnterShort
CFFEX.IF.HOT,0,4648.4,20220211094000000,DT_ExitShort
CFFEX.IF.HOT,-2,4575.4,20220222093500000,DT_EnterShort
CFFEX.IF.HOT,0,4593.8,20220223093500000,DT_ExitShort
CFFEX.IF.HOT,-2,4548.2,20220228094000000,DT_EnterShort
CFFEX.IF.HOT,0,4248.4,20220322133500000,DT_ExitShort
