code,target,sigprice,gentime,usertag
DCE.i.HOT,0,519,20180307145500000,收盘平仓
SHFE.rb.HOT,-1,3883,20180308090500000,left_short_entry
DCE.i.HOT,1,513,20180308090500000,right_short_entry
SHFE.rb.HOT,0,3814,20180308145500000,收盘平仓
DCE.i.HOT,0,503.5,20180308145500000,收盘平仓
SHFE.rb.HOT,1,3744,20180312091000000,left_long_entry
DCE.i.HOT,-1,485.5,20180312091000000,right_long_entry
SHFE.rb.HOT,0,3709,20180312145500000,收盘平仓
DCE.i.HOT,0,477.5,20180312145500000,收盘平仓
SHFE.rb.HOT,-1,3672,20180314110000000,left_short_entry
DCE.i.HOT,1,482,20180314110000000,right_short_entry
SHFE.rb.HOT,0,3731,20180314145500000,收盘平仓
DCE.i.HOT,0,490.5,20180314145500000,收盘平仓
SHFE.rb.HOT,-1,3640,20180319092500000,left_short_entry
DCE.i.HOT,1,468.5,20180319092500000,right_short_entry
SHFE.rb.HOT,0,3654,20180319145500000,收盘平仓
DCE.i.HOT,0,462,20180319145500000,收盘平仓
SHFE.rb.HOT,1,3422,20180416093000000,left_long_entry
DCE.i.HOT,-1,446,20180416093000000,right_long_entry
SHFE.rb.HOT,0,3363,20180416145500000,收盘平仓
DCE.i.HOT,0,439.5,20180416145500000,收盘平仓
SHFE.rb.HOT,1,3433,20180417112000000,left_long_entry
DCE.i.HOT,-1,445,20180417112000000,right_long_entry
SHFE.rb.HOT,0,3392,20180417145500000,收盘平仓
DCE.i.HOT,0,440,20180417145500000,收盘平仓
SHFE.rb.HOT,1,3457,20180418090500000,left_long_entry
DCE.i.HOT,-1,447.5,20180418090500000,right_long_entry
SHFE.rb.HOT,0,3453,20180418145500000,收盘平仓
DCE.i.HOT,0,450,20180418145500000,收盘平仓
SHFE.rb.HOT,1,3563,20180424091000000,left_long_entry
DCE.i.HOT,-1,476,20180424091000000,right_long_entry
SHFE.rb.HOT,0,3566,20180424145500000,收盘平仓
DCE.i.HOT,0,472,20180424145500000,收盘平仓
SHFE.rb.HOT,-1,3596,20180521135000000,left_short_entry
DCE.i.HOT,1,463.5,20180521135000000,right_short_entry
SHFE.rb.HOT,0,3593,20180521145500000,收盘平仓
DCE.i.HOT,0,465.5,20180521145500000,收盘平仓
SHFE.rb.HOT,-1,3525,20180523094500000,left_short_entry
DCE.i.HOT,1,451,20180523094500000,right_short_entry
SHFE.rb.HOT,0,3530,20180523145500000,收盘平仓
DCE.i.HOT,0,456.5,20180523145500000,收盘平仓
SHFE.rb.HOT,-1,3526,20180524091000000,left_short_entry
DCE.i.HOT,1,456,20180524091000000,right_short_entry
SHFE.rb.HOT,0,3575,20180524145500000,收盘平仓
DCE.i.HOT,0,458.5,20180524145500000,收盘平仓
SHFE.rb.HOT,1,3604,20180528094000000,left_long_entry
DCE.i.HOT,-1,456,20180528094000000,right_long_entry
SHFE.rb.HOT,0,3579,20180528145500000,收盘平仓
DCE.i.HOT,0,454,20180528145500000,收盘平仓
SHFE.rb.HOT,1,3749,20180601090500000,left_long_entry
DCE.i.HOT,-1,467.5,20180601090500000,right_long_entry
SHFE.rb.HOT,0,3735,20180601145500000,收盘平仓
DCE.i.HOT,0,459.5,20180601145500000,收盘平仓
SHFE.rb.HOT,-1,3753,20180622091500000,left_short_entry
DCE.i.HOT,1,452.5,20180622091500000,right_short_entry
SHFE.rb.HOT,0,3758,20180622145500000,收盘平仓
DCE.i.HOT,0,457.5,20180622145500000,收盘平仓
SHFE.rb.HOT,1,3769,20180702090500000,left_long_entry
DCE.i.HOT,-1,464,20180702090500000,right_long_entry
SHFE.rb.HOT,0,3748,20180702145500000,收盘平仓
DCE.i.HOT,0,462,20180702145500000,收盘平仓
SHFE.rb.HOT,1,4075,20180727093500000,left_long_entry
DCE.i.HOT,-1,489,20180727093500000,right_long_entry
SHFE.rb.HOT,0,4124,20180727145500000,收盘平仓
DCE.i.HOT,0,491,20180727145500000,收盘平仓
SHFE.rb.HOT,1,4126,20180730090500000,left_long_entry
DCE.i.HOT,-1,489.5,20180730090500000,right_long_entry
SHFE.rb.HOT,0,4131,20180730145500000,收盘平仓
DCE.i.HOT,0,488,20180730145500000,收盘平仓
SHFE.rb.HOT,1,4277,20180813091000000,left_long_entry
DCE.i.HOT,-1,510,20180813091000000,right_long_entry
SHFE.rb.HOT,0,4344,20180813145500000,收盘平仓
DCE.i.HOT,0,515.5,20180813145500000,收盘平仓
SHFE.rb.HOT,-1,4130,20180830090500000,left_short_entry
DCE.i.HOT,1,479,20180830090500000,right_short_entry
SHFE.rb.HOT,0,4123,20180830145500000,收盘平仓
DCE.i.HOT,0,486,20180830145500000,收盘平仓
SHFE.rb.HOT,1,4113,20180906091000000,left_long_entry
DCE.i.HOT,-1,497.5,20180906091000000,right_long_entry
SHFE.rb.HOT,0,4140,20180906145500000,收盘平仓
DCE.i.HOT,0,501,20180906145500000,收盘平仓
SHFE.rb.HOT,1,4237,20180907090500000,left_long_entry
DCE.i.HOT,-1,503,20180907090500000,right_long_entry
SHFE.rb.HOT,0,4186,20180907145500000,收盘平仓
DCE.i.HOT,0,498,20180907145500000,收盘平仓
SHFE.rb.HOT,1,4177,20180920090500000,left_long_entry
DCE.i.HOT,-1,504,20180920090500000,right_long_entry
SHFE.rb.HOT,0,4127,20180920145500000,收盘平仓
DCE.i.HOT,0,502,20180920145500000,收盘平仓
SHFE.rb.HOT,1,4122,20181012134500000,left_long_entry
DCE.i.HOT,-1,516,20181012134500000,right_long_entry
SHFE.rb.HOT,0,4112,20181012145500000,收盘平仓
DCE.i.HOT,0,516,20181012145500000,收盘平仓
SHFE.rb.HOT,1,4118,20181015090500000,left_long_entry
DCE.i.HOT,-1,514.5,20181015090500000,right_long_entry
SHFE.rb.HOT,0,4149,20181015145500000,收盘平仓
DCE.i.HOT,0,510,20181015145500000,收盘平仓
SHFE.rb.HOT,-1,4195,20181029095000000,left_short_entry
DCE.i.HOT,1,541.5,20181029095000000,right_short_entry
SHFE.rb.HOT,0,4155,20181029145500000,收盘平仓
DCE.i.HOT,0,537.5,20181029145500000,收盘平仓
SHFE.rb.HOT,1,4033,20181102094000000,left_long_entry
DCE.i.HOT,-1,508,20181102094000000,right_long_entry
SHFE.rb.HOT,0,4064,20181102145500000,收盘平仓
DCE.i.HOT,0,507.5,20181102145500000,收盘平仓
SHFE.rb.HOT,-1,4025,20181106092500000,left_short_entry
DCE.i.HOT,1,516.5,20181106092500000,right_short_entry
SHFE.rb.HOT,0,3962,20181106145500000,收盘平仓
DCE.i.HOT,0,510,20181106145500000,收盘平仓
SHFE.rb.HOT,1,3654,20181128133500000,left_long_entry
DCE.i.HOT,-1,474,20181128133500000,right_long_entry
SHFE.rb.HOT,0,3637,20181128145500000,收盘平仓
DCE.i.HOT,0,472.5,20181128145500000,收盘平仓
SHFE.rb.HOT,-1,3350,20181129090500000,left_short_entry
DCE.i.HOT,1,475,20181129090500000,right_short_entry
SHFE.rb.HOT,0,3308,20181129145500000,收盘平仓
DCE.i.HOT,0,475,20181129145500000,收盘平仓
SHFE.rb.HOT,1,3510,20181221090500000,left_long_entry
DCE.i.HOT,-1,496.5,20181221090500000,right_long_entry
SHFE.rb.HOT,0,3502,20181221145500000,收盘平仓
DCE.i.HOT,0,496.5,20181221145500000,收盘平仓
SHFE.rb.HOT,-1,3383,20181225101500000,left_short_entry
DCE.i.HOT,1,485.5,20181225101500000,right_short_entry
SHFE.rb.HOT,0,3401,20181225145500000,收盘平仓
DCE.i.HOT,0,487,20181225145500000,收盘平仓
SHFE.rb.HOT,-1,3411,20181226140000000,left_short_entry
DCE.i.HOT,1,492.5,20181226140000000,right_short_entry
SHFE.rb.HOT,0,3409,20181226145500000,收盘平仓
DCE.i.HOT,0,492,20181226145500000,收盘平仓
SHFE.rb.HOT,1,3507,20190107091500000,left_long_entry
DCE.i.HOT,-1,510.5,20190107091500000,right_long_entry
SHFE.rb.HOT,0,3523,20190107145500000,收盘平仓
DCE.i.HOT,0,514,20190107145500000,收盘平仓
SHFE.rb.HOT,1,3549,20190109133500000,left_long_entry
DCE.i.HOT,-1,515,20190109133500000,right_long_entry
SHFE.rb.HOT,0,3521,20190109145500000,收盘平仓
DCE.i.HOT,0,509,20190109145500000,收盘平仓
SHFE.rb.HOT,1,3526,20190110090500000,left_long_entry
DCE.i.HOT,-1,508,20190110090500000,right_long_entry
SHFE.rb.HOT,0,3520,20190110145500000,收盘平仓
DCE.i.HOT,0,507,20190110145500000,收盘平仓
SHFE.rb.HOT,-1,3699,20190213135000000,left_short_entry
DCE.i.HOT,1,618.5,20190213135000000,right_short_entry
SHFE.rb.HOT,0,3704,20190213145500000,收盘平仓
DCE.i.HOT,0,623.5,20190213145500000,收盘平仓
SHFE.rb.HOT,1,3829,20190304133500000,left_long_entry
DCE.i.HOT,-1,631,20190304133500000,right_long_entry
SHFE.rb.HOT,0,3820,20190304145500000,收盘平仓
DCE.i.HOT,0,622,20190304145500000,收盘平仓
SHFE.rb.HOT,1,3537,20190402094500000,left_long_entry
DCE.i.HOT,-1,654.5,20190402094500000,right_long_entry
SHFE.rb.HOT,0,3562,20190402145500000,收盘平仓
DCE.i.HOT,0,663,20190402145500000,收盘平仓
SHFE.rb.HOT,1,3820,20190430090500000,left_long_entry
DCE.i.HOT,-1,633,20190430090500000,right_long_entry
SHFE.rb.HOT,0,3824,20190430145500000,收盘平仓
DCE.i.HOT,0,639,20190430145500000,收盘平仓
SHFE.rb.HOT,1,3821,20190521090500000,left_long_entry
DCE.i.HOT,-1,703.5,20190521090500000,right_long_entry
SHFE.rb.HOT,0,3913,20190521145500000,收盘平仓
DCE.i.HOT,0,714.5,20190521145500000,收盘平仓
SHFE.rb.HOT,-1,3818,20190529090500000,left_short_entry
DCE.i.HOT,1,740,20190529090500000,right_short_entry
SHFE.rb.HOT,0,3820,20190529145500000,收盘平仓
DCE.i.HOT,0,748.5,20190529145500000,收盘平仓
SHFE.rb.HOT,1,3738,20190606141500000,left_long_entry
DCE.i.HOT,-1,710.5,20190606141500000,right_long_entry
SHFE.rb.HOT,0,3734,20190606145500000,收盘平仓
DCE.i.HOT,0,711.5,20190606145500000,收盘平仓
SHFE.rb.HOT,-1,3991,20190711090500000,left_short_entry
DCE.i.HOT,1,873.5,20190711090500000,right_short_entry
SHFE.rb.HOT,0,4036,20190711141000000,left_short_exit
DCE.i.HOT,0,879,20190711141000000,right_short_exit
SHFE.rb.HOT,-1,3899,20190729090500000,left_short_entry
DCE.i.HOT,1,884.5,20190729090500000,right_short_entry
SHFE.rb.HOT,0,3881,20190729145500000,收盘平仓
DCE.i.HOT,0,886.5,20190729145500000,收盘平仓
SHFE.rb.HOT,1,3428,20190904091000000,left_long_entry
DCE.i.HOT,-1,638,20190904091000000,right_long_entry
SHFE.rb.HOT,0,3425,20190904145500000,收盘平仓
DCE.i.HOT,0,643,20190904145500000,收盘平仓
SHFE.rb.HOT,1,3464,20190905104500000,left_long_entry
DCE.i.HOT,-1,656.5,20190905104500000,right_long_entry
SHFE.rb.HOT,0,3441,20190905145500000,收盘平仓
DCE.i.HOT,0,645,20190905145500000,收盘平仓
SHFE.rb.HOT,1,3339,20191023090500000,left_long_entry
DCE.i.HOT,-1,624.5,20191023090500000,right_long_entry
SHFE.rb.HOT,0,3311,20191023133500000,left_long_exit
DCE.i.HOT,0,621.5,20191023133500000,right_long_exit
SHFE.rb.HOT,-1,3295,20191024090500000,left_short_entry
DCE.i.HOT,1,620,20191024090500000,right_short_entry
SHFE.rb.HOT,0,3316,20191024145500000,收盘平仓
DCE.i.HOT,0,626.5,20191024145500000,收盘平仓
SHFE.rb.HOT,1,3570,20191119090500000,left_long_entry
DCE.i.HOT,-1,630,20191119090500000,right_long_entry
SHFE.rb.HOT,0,3628,20191119145500000,收盘平仓
DCE.i.HOT,0,636,20191119145500000,收盘平仓
SHFE.rb.HOT,-1,3463,20200508091000000,left_short_entry
DCE.i.HOT,1,633.5,20200508091000000,right_short_entry
SHFE.rb.HOT,0,3452,20200508145500000,收盘平仓
DCE.i.HOT,0,631.5,20200508145500000,收盘平仓
SHFE.rb.HOT,-1,3438,20200513091000000,left_short_entry
DCE.i.HOT,1,635,20200513091000000,right_short_entry
SHFE.rb.HOT,0,3462,20200513145500000,收盘平仓
DCE.i.HOT,0,645,20200513145500000,收盘平仓
SHFE.rb.HOT,1,3575,20200602090500000,left_long_entry
DCE.i.HOT,-1,740,20200602090500000,right_long_entry
SHFE.rb.HOT,0,3640,20200602145500000,收盘平仓
DCE.i.HOT,0,762.5,20200602145500000,收盘平仓
SHFE.rb.HOT,-1,3587,20200615105500000,left_short_entry
DCE.i.HOT,1,770.5,20200615105500000,right_short_entry
SHFE.rb.HOT,0,3573,20200615145500000,收盘平仓
DCE.i.HOT,0,760,20200615145500000,收盘平仓
SHFE.rb.HOT,1,3778,20200723105500000,left_long_entry
DCE.i.HOT,-1,839,20200723105500000,right_long_entry
SHFE.rb.HOT,0,3798,20200723145500000,收盘平仓
DCE.i.HOT,0,848,20200723145500000,收盘平仓
SHFE.rb.HOT,1,3785,20200724090500000,left_long_entry
DCE.i.HOT,-1,837,20200724090500000,right_long_entry
SHFE.rb.HOT,0,3756,20200724145500000,收盘平仓
DCE.i.HOT,0,825.5,20200724145500000,收盘平仓
SHFE.rb.HOT,-1,3733,20200729090500000,left_short_entry
DCE.i.HOT,1,826,20200729090500000,right_short_entry
SHFE.rb.HOT,0,3762,20200729145500000,收盘平仓
DCE.i.HOT,0,840,20200729145500000,收盘平仓
SHFE.rb.HOT,1,3812,20200803091000000,left_long_entry
DCE.i.HOT,-1,856,20200803091000000,right_long_entry
SHFE.rb.HOT,0,3837,20200803145500000,收盘平仓
DCE.i.HOT,0,873.5,20200803145500000,收盘平仓
SHFE.rb.HOT,-1,3837,20200804091000000,left_short_entry
DCE.i.HOT,1,885,20200804091000000,right_short_entry
SHFE.rb.HOT,0,3840,20200804145500000,收盘平仓
DCE.i.HOT,0,889,20200804145500000,收盘平仓
SHFE.rb.HOT,1,3830,20200811090500000,left_long_entry
DCE.i.HOT,-1,838.5,20200811090500000,right_long_entry
SHFE.rb.HOT,0,3801,20200811145500000,收盘平仓
DCE.i.HOT,0,833,20200811145500000,收盘平仓
SHFE.rb.HOT,-1,3772,20200813133500000,left_short_entry
DCE.i.HOT,1,815,20200813133500000,right_short_entry
SHFE.rb.HOT,0,3799,20200813145500000,收盘平仓
DCE.i.HOT,0,826,20200813145500000,收盘平仓
SHFE.rb.HOT,-1,3788,20200903112000000,left_short_entry
DCE.i.HOT,1,865.5,20200903112000000,right_short_entry
SHFE.rb.HOT,0,3784,20200903145500000,收盘平仓
DCE.i.HOT,0,855.5,20200903145500000,收盘平仓
SHFE.rb.HOT,-1,3744,20200904090500000,left_short_entry
DCE.i.HOT,1,843,20200904090500000,right_short_entry
SHFE.rb.HOT,0,3756,20200904145500000,收盘平仓
DCE.i.HOT,0,851,20200904145500000,收盘平仓
SHFE.rb.HOT,-1,3671,20200914090500000,left_short_entry
DCE.i.HOT,1,850,20200914090500000,right_short_entry
SHFE.rb.HOT,0,3663,20200914145500000,收盘平仓
DCE.i.HOT,0,845.5,20200914145500000,收盘平仓
SHFE.rb.HOT,1,3544,20200924105000000,left_long_entry
DCE.i.HOT,-1,762.5,20200924105000000,right_long_entry
SHFE.rb.HOT,0,3550,20200924145500000,收盘平仓
DCE.i.HOT,0,767.5,20200924145500000,收盘平仓
SHFE.rb.HOT,-1,3516,20200929090500000,left_short_entry
DCE.i.HOT,1,772,20200929090500000,right_short_entry
SHFE.rb.HOT,0,3529,20200929145500000,收盘平仓
DCE.i.HOT,0,776.5,20200929145500000,收盘平仓
SHFE.rb.HOT,1,3603,20201009101000000,left_long_entry
DCE.i.HOT,-1,820,20201009101000000,right_long_entry
SHFE.rb.HOT,0,3630,20201009145500000,收盘平仓
DCE.i.HOT,0,827,20201009145500000,收盘平仓
SHFE.rb.HOT,1,3625,20201013142500000,left_long_entry
DCE.i.HOT,-1,811.5,20201013142500000,right_long_entry
SHFE.rb.HOT,0,3624,20201013145500000,收盘平仓
DCE.i.HOT,0,812.5,20201013145500000,收盘平仓
SHFE.rb.HOT,1,3641,20201019090500000,left_long_entry
DCE.i.HOT,-1,797.5,20201019090500000,right_long_entry
SHFE.rb.HOT,0,3613,20201019145500000,收盘平仓
DCE.i.HOT,0,779.5,20201019145500000,收盘平仓
SHFE.rb.HOT,1,3669,20201023090500000,left_long_entry
DCE.i.HOT,-1,796,20201023090500000,right_long_entry
SHFE.rb.HOT,0,3623,20201023145500000,收盘平仓
DCE.i.HOT,0,774.5,20201023145500000,收盘平仓
SHFE.rb.HOT,1,3721,20201103090500000,left_long_entry
DCE.i.HOT,-1,794,20201103090500000,right_long_entry
SHFE.rb.HOT,0,3712,20201103145500000,收盘平仓
DCE.i.HOT,0,787.5,20201103145500000,收盘平仓
SHFE.rb.HOT,1,3731,20201104091000000,left_long_entry
DCE.i.HOT,-1,793.5,20201104091000000,right_long_entry
SHFE.rb.HOT,0,3751,20201104145500000,收盘平仓
DCE.i.HOT,0,789,20201104145500000,收盘平仓
SHFE.rb.HOT,1,3884,20201117090500000,left_long_entry
DCE.i.HOT,-1,842,20201117090500000,right_long_entry
SHFE.rb.HOT,0,3916,20201117145500000,收盘平仓
DCE.i.HOT,0,853,20201117145500000,收盘平仓
SHFE.rb.HOT,-1,3838,20201207090500000,left_short_entry
DCE.i.HOT,1,895.5,20201207090500000,right_short_entry
SHFE.rb.HOT,0,3917,20201207093500000,left_short_exit
DCE.i.HOT,0,900,20201207093500000,right_short_exit
SHFE.rb.HOT,1,3956,20201209134000000,left_long_entry
DCE.i.HOT,-1,928,20201209134000000,right_long_entry
SHFE.rb.HOT,0,3980,20201209145500000,收盘平仓
DCE.i.HOT,0,916,20201209145500000,收盘平仓
SHFE.rb.HOT,1,4589,20201222090500000,left_long_entry
DCE.i.HOT,-1,1125,20201222090500000,right_long_entry
SHFE.rb.HOT,0,4355,20201222145500000,收盘平仓
DCE.i.HOT,0,1053.5,20201222145500000,收盘平仓
SHFE.rb.HOT,-1,4366,20210111135000000,left_short_entry
DCE.i.HOT,1,1036.5,20210111135000000,right_short_entry
SHFE.rb.HOT,0,4363,20210111145500000,收盘平仓
DCE.i.HOT,0,1049,20210111145500000,收盘平仓
SHFE.rb.HOT,1,4344,20210208105000000,left_long_entry
DCE.i.HOT,-1,1027,20210208105000000,right_long_entry
SHFE.rb.HOT,0,4343,20210208145500000,收盘平仓
DCE.i.HOT,0,1026,20210208145500000,收盘平仓
SHFE.rb.HOT,1,4644,20210222090500000,left_long_entry
DCE.i.HOT,-1,1162.5,20210222090500000,right_long_entry
SHFE.rb.HOT,0,4577,20210222145500000,收盘平仓
DCE.i.HOT,0,1136.5,20210222145500000,收盘平仓
SHFE.rb.HOT,1,4611,20210223090500000,left_long_entry
DCE.i.HOT,-1,1138,20210223090500000,right_long_entry
SHFE.rb.HOT,0,4550,20210223145500000,收盘平仓
DCE.i.HOT,0,1107.5,20210223145500000,收盘平仓
SHFE.rb.HOT,1,4966,20210330104500000,left_long_entry
DCE.i.HOT,-1,1082,20210330104500000,right_long_entry
SHFE.rb.HOT,0,4980,20210330145500000,收盘平仓
DCE.i.HOT,0,1101,20210330145500000,收盘平仓
SHFE.rb.HOT,1,5396,20210429090500000,left_long_entry
DCE.i.HOT,-1,1129,20210429090500000,right_long_entry
SHFE.rb.HOT,0,5463,20210429145500000,收盘平仓
DCE.i.HOT,0,1126,20210429145500000,收盘平仓
SHFE.rb.HOT,1,5035,20210625112000000,left_long_entry
DCE.i.HOT,-1,1176.5,20210625112000000,right_long_entry
SHFE.rb.HOT,0,5055,20210625145500000,收盘平仓
DCE.i.HOT,0,1183.5,20210625145500000,收盘平仓
SHFE.rb.HOT,1,5270,20210706090500000,left_long_entry
DCE.i.HOT,-1,1234.5,20210706090500000,right_long_entry
SHFE.rb.HOT,0,5289,20210706145500000,收盘平仓
DCE.i.HOT,0,1230,20210706145500000,收盘平仓
SHFE.rb.HOT,1,5749,20210730090500000,left_long_entry
DCE.i.HOT,-1,1080.5,20210730090500000,right_long_entry
SHFE.rb.HOT,0,5738,20210730145500000,收盘平仓
DCE.i.HOT,0,1030.5,20210730145500000,收盘平仓
SHFE.rb.HOT,1,5133,20210823101000000,left_long_entry
DCE.i.HOT,-1,768,20210823101000000,right_long_entry
SHFE.rb.HOT,0,5101,20210823145500000,收盘平仓
DCE.i.HOT,0,755,20210823145500000,收盘平仓
SHFE.rb.HOT,1,5670,20210909133500000,left_long_entry
DCE.i.HOT,-1,736.5,20210909133500000,right_long_entry
SHFE.rb.HOT,0,5663,20210909145500000,收盘平仓
DCE.i.HOT,0,732,20210909145500000,收盘平仓
SHFE.rb.HOT,-1,3938,20211119141000000,left_short_entry
DCE.i.HOT,1,538.5,20211119141000000,right_short_entry
SHFE.rb.HOT,0,3965,20211119145500000,收盘平仓
DCE.i.HOT,0,535,20211119145500000,收盘平仓
SHFE.rb.HOT,-1,4023,20211122090500000,left_short_entry
DCE.i.HOT,1,546,20211122090500000,right_short_entry
SHFE.rb.HOT,0,3963,20211122145500000,收盘平仓
DCE.i.HOT,0,557,20211122145500000,收盘平仓
SHFE.rb.HOT,1,4457,20211215104500000,left_long_entry
DCE.i.HOT,-1,662.5,20211215104500000,right_long_entry
SHFE.rb.HOT,0,4435,20211215145500000,收盘平仓
DCE.i.HOT,0,653.5,20211215145500000,收盘平仓
SHFE.rb.HOT,1,4705,20220119090500000,left_long_entry
DCE.i.HOT,-1,730.5,20220119090500000,right_long_entry
SHFE.rb.HOT,0,4708,20220119145500000,收盘平仓
DCE.i.HOT,0,734.5,20220119145500000,收盘平仓
SHFE.rb.HOT,-1,4730,20220121090500000,left_short_entry
DCE.i.HOT,1,754,20220121090500000,right_short_entry
SHFE.rb.HOT,0,4711,20220121145500000,收盘平仓
DCE.i.HOT,0,754,20220121145500000,收盘平仓
SHFE.rb.HOT,1,4917,20220208101000000,left_long_entry
DCE.i.HOT,-1,838.5,20220208101000000,right_long_entry
SHFE.rb.HOT,0,4897,20220208145500000,收盘平仓
DCE.i.HOT,0,816,20220208145500000,收盘平仓
SHFE.rb.HOT,1,4754,20220216090500000,left_long_entry
DCE.i.HOT,-1,706.5,20220216090500000,right_long_entry
SHFE.rb.HOT,0,4816,20220216145500000,收盘平仓
DCE.i.HOT,0,719.5,20220216145500000,收盘平仓
SHFE.rb.HOT,1,4756,20220218103500000,left_long_entry
DCE.i.HOT,-1,679.5,20220218103500000,right_long_entry
SHFE.rb.HOT,0,4772,20220218145500000,收盘平仓
DCE.i.HOT,0,684.5,20220218145500000,收盘平仓
SHFE.rb.HOT,1,5141,20220401101500000,left_long_entry
DCE.i.HOT,-1,915.5,20220401101500000,right_long_entry
SHFE.rb.HOT,0,5158,20220401145500000,收盘平仓
DCE.i.HOT,0,923,20220401145500000,收盘平仓
SHFE.rb.HOT,-1,5038,20220408090500000,left_short_entry
DCE.i.HOT,1,916.5,20220408090500000,right_short_entry
SHFE.rb.HOT,0,5022,20220408145500000,收盘平仓
DCE.i.HOT,0,917.5,20220408145500000,收盘平仓
SHFE.rb.HOT,1,5118,20220419112500000,left_long_entry
DCE.i.HOT,-1,916,20220419112500000,right_long_entry
SHFE.rb.HOT,0,5039,20220419145500000,收盘平仓
DCE.i.HOT,0,893.5,20220419145500000,收盘平仓
SHFE.rb.HOT,-1,4705,20220511133500000,left_short_entry
DCE.i.HOT,1,827.5,20220511133500000,right_short_entry
SHFE.rb.HOT,0,4675,20220511145500000,收盘平仓
DCE.i.HOT,0,818.5,20220511145500000,收盘平仓
SHFE.rb.HOT,-1,4695,20220512090500000,left_short_entry
DCE.i.HOT,1,832,20220512090500000,right_short_entry
SHFE.rb.HOT,0,4604,20220512145500000,收盘平仓
DCE.i.HOT,0,794,20220512145500000,收盘平仓
SHFE.rb.HOT,-1,4620,20220513091000000,left_short_entry
DCE.i.HOT,1,809,20220513091000000,right_short_entry
SHFE.rb.HOT,0,4679,20220513145500000,收盘平仓
DCE.i.HOT,0,824.5,20220513145500000,收盘平仓
SHFE.rb.HOT,-1,4663,20220516091000000,left_short_entry
DCE.i.HOT,1,829.5,20220516091000000,right_short_entry
SHFE.rb.HOT,0,4638,20220516145500000,收盘平仓
DCE.i.HOT,0,828,20220516145500000,收盘平仓
SHFE.rb.HOT,1,4384,20220629135000000,left_long_entry
DCE.i.HOT,-1,806.5,20220629135000000,right_long_entry
SHFE.rb.HOT,0,4362,20220629145500000,收盘平仓
DCE.i.HOT,0,802.5,20220629145500000,收盘平仓
SHFE.rb.HOT,1,4395,20220630091500000,left_long_entry
DCE.i.HOT,-1,810.5,20220630091500000,right_long_entry
SHFE.rb.HOT,0,4362,20220630145500000,收盘平仓
DCE.i.HOT,0,789,20220630145500000,收盘平仓
SHFE.rb.HOT,1,3694,20220715093000000,left_long_entry
DCE.i.HOT,-1,659,20220715093000000,right_long_entry
SHFE.rb.HOT,0,3614,20220715145500000,收盘平仓
DCE.i.HOT,0,649.5,20220715145500000,收盘平仓
SHFE.rb.HOT,-1,3834,20220727092000000,left_short_entry
DCE.i.HOT,1,733.5,20220727092000000,right_short_entry
SHFE.rb.HOT,0,3897,20220727113000000,left_short_exit
DCE.i.HOT,0,741,20220727113000000,right_short_exit
SHFE.rb.HOT,1,3967,20220728090500000,left_long_entry
DCE.i.HOT,-1,770,20220728090500000,right_long_entry
SHFE.rb.HOT,0,4057,20220728145500000,收盘平仓
DCE.i.HOT,0,796.5,20220728145500000,收盘平仓
SHFE.rb.HOT,1,3709,20220908092000000,left_long_entry
DCE.i.HOT,-1,688,20220908092000000,right_long_entry
SHFE.rb.HOT,0,3729,20220908141000000,left_long_exit
DCE.i.HOT,0,704,20220908141000000,right_long_exit
SHFE.rb.HOT,-1,3721,20220914090500000,left_short_entry
DCE.i.HOT,1,713.5,20220914090500000,right_short_entry
SHFE.rb.HOT,0,3742,20220914145500000,收盘平仓
DCE.i.HOT,0,719,20220914145500000,收盘平仓
SHFE.rb.HOT,1,3665,20220921090500000,left_long_entry
DCE.i.HOT,-1,692.5,20220921090500000,right_long_entry
SHFE.rb.HOT,0,3667,20220921145500000,收盘平仓
DCE.i.HOT,0,702.5,20220921145500000,收盘平仓
SHFE.rb.HOT,-1,3834,20221011090500000,left_short_entry
DCE.i.HOT,1,735.5,20221011090500000,right_short_entry
SHFE.rb.HOT,0,3766,20221011145500000,收盘平仓
DCE.i.HOT,0,719.5,20221011145500000,收盘平仓
SHFE.rb.HOT,-1,3538,20221107090500000,left_short_entry
DCE.i.HOT,1,657,20221107090500000,right_short_entry
SHFE.rb.HOT,0,3536,20221107145500000,收盘平仓
DCE.i.HOT,0,664,20221107145500000,收盘平仓
SHFE.rb.HOT,1,3723,20221116090500000,left_long_entry
DCE.i.HOT,-1,725,20221116090500000,right_long_entry
SHFE.rb.HOT,0,3752,20221116145500000,收盘平仓
DCE.i.HOT,0,736.5,20221116145500000,收盘平仓
SHFE.rb.HOT,1,3817,20221207100500000,left_long_entry
DCE.i.HOT,-1,781,20221207100500000,right_long_entry
SHFE.rb.HOT,0,3791,20221207145500000,收盘平仓
DCE.i.HOT,0,766.5,20221207145500000,收盘平仓
SHFE.rb.HOT,-1,3936,20221220093000000,left_short_entry
DCE.i.HOT,1,804.5,20221220093000000,right_short_entry
SHFE.rb.HOT,0,3944,20221220145500000,收盘平仓
DCE.i.HOT,0,806,20221220145500000,收盘平仓
SHFE.rb.HOT,-1,3979,20221221093500000,left_short_entry
DCE.i.HOT,1,814,20221221093500000,right_short_entry
SHFE.rb.HOT,0,4032,20221221145500000,收盘平仓
DCE.i.HOT,0,827,20221221145500000,收盘平仓
SHFE.rb.HOT,1,4031,20221227090500000,left_long_entry
