code,time,direct,action,price,qty,tag,fee,barno
DCE.i.HOT,201611140930,LONG,OPEN,616,1,right_short_entry,3.7,51968
SHFE.rb.HOT,201611141500,SHORT,CLOSE,2933,1,收盘平仓,2.93,52007
DCE.i.HOT,201611141500,LONG,CLOSE,624,1,收盘平仓,1.87,52007
SHFE.rb.HOT,201611251105,LONG,OPEN,3051,1,left_long_entry,3.05,52605
DCE.i.HOT,201611251105,SHORT,OPEN,640,1,right_long_entry,3.84,52605
SHFE.rb.HOT,201611251500,LONG,CLOSE,3147,1,收盘平仓,3.15,52628
DCE.i.HOT,201611251500,SHORT,CLOSE,655,1,收盘平仓,1.97,52628
SHFE.rb.HOT,201612071040,LONG,OPEN,3380,1,left_long_entry,3.38,53152
DCE.i.HOT,201612071040,SHORT,OPEN,631,1,right_long_entry,3.79,53152
SHFE.rb.HOT,201612071500,LONG,CLOSE,3392,1,收盘平仓,3.39,53180
DCE.i.HOT,201612071500,SHORT,CLOSE,646,1,收盘平仓,1.94,53180
SHFE.rb.HOT,201612191105,SHORT,OPEN,3230,1,left_short_entry,3.23,53709
DCE.i.HOT,201612191105,LONG,OPEN,575,1,right_short_entry,3.45,53709
SHFE.rb.HOT,201612191500,SHORT,CLOSE,3194,1,收盘平仓,3.19,53732
DCE.i.HOT,201612191500,LONG,CLOSE,566.5,1,收盘平仓,1.7,53732
SHFE.rb.HOT,201612200910,SHORT,OPEN,3163,1,left_short_entry,3.16,53758
DCE.i.HOT,201612200910,LONG,OPEN,571,1,right_short_entry,3.43,53758
SHFE.rb.HOT,201612201500,SHORT,CLOSE,3181,1,收盘平仓,3.18,53801
DCE.i.HOT,201612201500,LONG,CLOSE,573,1,收盘平仓,1.72,53801
SHFE.rb.HOT,201612260915,SHORT,OPEN,2944,1,left_short_entry,2.94,54035
DCE.i.HOT,201612260915,LONG,OPEN,548.5,1,right_short_entry,3.29,54035
SHFE.rb.HOT,201612261500,SHORT,CLOSE,2919,1,收盘平仓,2.92,54077
DCE.i.HOT,201612261500,LONG,CLOSE,553.5,1,收盘平仓,1.66,54077
SHFE.rb.HOT,201612270925,SHORT,OPEN,2910,1,left_short_entry,2.91,54106
DCE.i.HOT,201612270925,LONG,OPEN,551,1,right_short_entry,3.31,54106
SHFE.rb.HOT,201612271500,SHORT,CLOSE,2989,1,收盘平仓,2.99,54146
DCE.i.HOT,201612271500,LONG,CLOSE,560.5,1,收盘平仓,1.68,54146
SHFE.rb.HOT,201701101045,LONG,OPEN,3113,1,left_long_entry,3.11,54716
DCE.i.HOT,201701101045,SHORT,OPEN,588,1,right_long_entry,3.53,54716
SHFE.rb.HOT,201701101500,LONG,CLOSE,3167,1,收盘平仓,3.17,54743
DCE.i.HOT,201701101500,SHORT,CLOSE,594,1,收盘平仓,1.78,54743
SHFE.rb.HOT,201701160925,SHORT,OPEN,3303,1,left_short_entry,3.3,54979
DCE.i.HOT,201701160925,LONG,OPEN,640,1,right_short_entry,3.84,54979
SHFE.rb.HOT,201701161500,SHORT,CLOSE,3377,1,收盘平仓,3.38,55019
DCE.i.HOT,201701161500,LONG,CLOSE,651.5,1,收盘平仓,1.95,55019
SHFE.rb.HOT,201702030935,SHORT,OPEN,3226,1,left_short_entry,3.23,55578
DCE.i.HOT,201702030935,LONG,OPEN,641.5,1,right_short_entry,3.85,55578
SHFE.rb.HOT,201702031500,SHORT,CLOSE,3139,1,收盘平仓,3.14,55616
DCE.i.HOT,201702031500,LONG,CLOSE,613.5,1,收盘平仓,1.84,55616
SHFE.rb.HOT,201702080910,SHORT,OPEN,3147,1,left_short_entry,3.15,55780
DCE.i.HOT,201702080910,LONG,OPEN,627,1,right_short_entry,3.76,55780
SHFE.rb.HOT,201702081500,SHORT,CLOSE,3232,1,收盘平仓,3.23,55823
DCE.i.HOT,201702081500,LONG,CLOSE,641.5,1,收盘平仓,1.92,55823
